player_id,player_name,position,n_press,total,total_per_press
d1070fa3-193d-812d-061f-555825538779,"Poturalski, Andrew",F,200,3.744006945173621,0.018720034725868105
de965666-84cc-36f5-8129-ad04ec59d185,"Heineman, Emil",LW,166,3.7435894092567517,0.022551743429257542
3a10f482-4800-bee5-3045-86b128ec6420,"Rempe, Matthew",C,143,3.7227992387275903,0.026033561109983148
f0eb7a58-4ead-3515-a883-490e844538f4,"Podkolzin, Vasily",RW,143,3.7075203652643487,0.02592671584100943
936ad397-0a05-0d42-2c84-a8d14ddf2971,"Kozak, Tyson",C,106,3.7059751255924787,0.034962029486721495
eeb81509-6a0d-5320-8d5a-2c1e58d83af5,"Lycksell, Olle",RW,184,3.6951735226592923,0.020082464797061373
2622a685-e219-c5e7-e7f1-d413e86d75cc,"Pitlick, Rem",LW,161,3.6688702046986044,0.02278801369378015
b8541c9c-40ff-8902-1a40-af7c2916bfaa,"Geertsen, Mason",LW,204,3.6587531673911178,0.01793506454603489
af1d2155-8151-1411-7139-22b219311670,"Perreault, Jacob",RW,118,3.6353590235252264,0.030808127318010393
05d1d579-7092-686f-82ea-789112b87f0f,"Steeves, Alex",C,209,3.6189724251309636,0.017315657536511788
8928e094-1450-a2f0-bb6f-6fd697d469c4,"Terry, Chris",F,201,3.575927711794901,0.017790685133307966
4e110e5d-1ce8-74cf-5df3-63609c738785,"Gaudette, Adam",RW,255,3.537013209353247,0.013870640036679401
0f052c34-6cd2-f4fd-a861-d9051a8e86e4,"Angle, Tyler",F,109,3.5255941541678943,0.03234490049695316
ac8def35-7690-efa6-0e76-cb51ada82cf5,"Koivula, Otto",C,132,3.5085347195837864,0.02657980848169535
5ce2531f-d048-1233-61ba-2fc6398d8ec3,"Sgarbossa, Michael",C,130,3.505622991286564,0.02696633070220434
9c74b325-0fa9-5486-dd3f-f6b577678042,"Pavel, Ondrej",F,173,3.4976727489272528,0.02021776155449279
0fc2aec6-40be-303c-e3c0-f99a7402a6c5,"Barre-Boulet, Alex",C,67,3.465932930889825,0.05173034225208694
8d839886-a557-ba77-cbae-bc2af117408e,"Teasdale, Joel",LW,233,3.4551055565679953,0.014828779212738178
08c60c80-c4d5-92b9-4f37-459db0d51fe9,"Caulfield, Judd",RW,195,3.385637756793971,0.017362244906635748
5801ee51-cb4c-15b8-3d9d-757bd846feae,"Tufte, Riley",F,231,3.3651957813684703,0.014567947105491214
9365e946-bed1-6103-1e8a-2e9ba06d1dc2,"Winterton, Ryan",C,150,3.3629205677457232,0.022419470451638154
fc27738e-0887-ed94-4db2-89b7229b368c,"Barron, Travis",LW,211,3.338175380886864,0.01582073640230741
f3124fb4-5a13-5eb9-b17e-591923ba6356,"Morrison, Logan",F,185,3.3144086864643114,0.017915722629536817
6082f959-421e-173b-b5e4-e1ffd5fc7d18,"Pelletier, Jakob",LW,74,3.2555854641015634,0.04399439816353464
9b9236f2-e096-ef85-f4a8-1e2d657d99a2,"Legare, Nathan",RW,153,3.2530285433516353,0.02126162446635056
